id,key,project_key,project_name,summary,description,status,priority,issue_type,created,updated,assignee,reporter,labels,components,url
10163,MAJOR-54,MAJOR,MAJOR,Book Event Tickets,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to be able to select tickets and complete a purchase so that I can attend the event.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can select multiple tickets of different price tiers.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'The checkout process is secure and user-friendly.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Payment gateway integration is successful (UPI, Card, Wallets).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users receive an e-ticket with a QR code after purchase.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:59:55.642+0530,2025-06-14T16:59:55.720+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-54
10162,MAJOR-53,MAJOR,MAJOR,Browse Events by Category and Location,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to browse events by category and location so that I can easily find events near me that interest me.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are displayed correctly filtered by category.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are displayed correctly filtered by location (using geolocation).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Filtering options are intuitive and easy to use.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Results are paginated to prevent slow loading.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:59:54.625+0530,2025-06-14T16:59:54.691+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-53
10161,MAJOR-52,MAJOR,MAJOR,Event Discovery and Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to easily discover and book events.'}]}]}",To Do,Medium,Epic,2025-06-14T16:59:53.403+0530,2025-06-14T16:59:53.473+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-52
10160,MAJOR-51,MAJOR,MAJOR,Post-Event Ratings and Reviews,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to leave a rating and review for an event I attended so that I can share my experience and help others.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can submit ratings (e.g., star ratings) and text reviews.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Reviews are moderated before publication (optional).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Reviews are displayed publicly with user names or anonymously.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Average rating is clearly visible on the event page.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can filter reviews by rating or other criteria.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:58:04.597+0530,2025-06-14T16:58:04.664+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-51
10159,MAJOR-50,MAJOR,MAJOR,Post-Event Features,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': ""Enable users to rate and review events, enhancing the platform's utility and discoverability.""}]}]}",To Do,Medium,Epic,2025-06-14T16:58:03.533+0530,2025-06-14T16:58:03.579+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-50
10158,MAJOR-49,MAJOR,MAJOR,Admin Dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': ""As an administrator, I want access to a dashboard providing an overview of key system metrics and user activity so that I can monitor the platform's performance.""}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Dashboard displays key metrics such as registered users, active events, and transactions.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can view and manage user accounts.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can view and manage organizer accounts.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can access detailed transaction reports.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Dashboard provides alerts for critical events or errors.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:58:02.373+0530,2025-06-14T16:58:02.445+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-49
10157,MAJOR-48,MAJOR,MAJOR,Admin Panel and Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Provide administrative tools for managing users, events, and system configurations.'}]}]}",To Do,Medium,Epic,2025-06-14T16:58:01.174+0530,2025-06-14T16:58:01.235+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-48
10156,MAJOR-47,MAJOR,MAJOR,Event Creation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an organizer, I want to create and publish events with all relevant details and pricing tiers so that users can find and book my events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can input all necessary event details (title, description, date, time, location, image, pricing tiers).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can set ticket limits and promotional codes.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are subject to admin approval (if required).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are published with appropriate visibility settings.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Event creation form provides clear validation and instructions.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:58:00.048+0530,2025-06-14T16:58:00.110+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-47
10155,MAJOR-46,MAJOR,MAJOR,Ticket Booking and Payment,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to book tickets for selected events and make secure online payments so that I can attend the events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can select the number of tickets.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Payment is processed securely through integrated gateways (UPI, Card, Wallets).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users receive a confirmation email with e-tickets (QR codes).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Error handling is implemented for payment failures.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Order history is accessible to the user.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:57:59.000+0530,2025-06-14T16:57:59.046+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-46
10154,MAJOR-45,MAJOR,MAJOR,Event Search and Browsing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to search and browse events by location, category, date, and popularity so that I can find events that interest me.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can search by keywords, location, date range, and event category.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Search results are displayed with relevant information (title, date, time, location, image).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are sorted by relevance, date, popularity, or other criteria.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Filtering options are intuitive and easy to use.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Pagination is implemented for large result sets.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:57:57.931+0530,2025-06-14T16:57:58.000+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-45
10153,MAJOR-44,MAJOR,MAJOR,Event Discovery and Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Allow users to easily discover and book events, and organizers to manage their events.'}]}]}",To Do,Medium,Epic,2025-06-14T16:57:56.851+0530,2025-06-14T16:57:56.912+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-44
10152,MAJOR-43,MAJOR,MAJOR,Organizer Registration and Verification,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an event organizer, I want to register and verify my account so that I can create and manage events on the platform.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer can register with business details and contact information.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Platform verifies organizer identity via email or document upload.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Successful verification unlocks event creation features.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Pending verification status is clearly displayed.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can review and approve/reject organizer applications.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:57:55.744+0530,2025-06-14T16:57:55.818+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-43
10151,MAJOR-42,MAJOR,MAJOR,User Registration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': ""As a new user, I want to register an account using email or social login so that I can access the platform's features.""}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register with a valid email and password.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register via social login (e.g., Google, Facebook).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Successful registration sends a confirmation email (or equivalent for social login).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Duplicate email/social login attempts are handled gracefully.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Registration form validates required fields.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:57:54.604+0530,2025-06-14T17:10:42.472+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-42
10150,MAJOR-41,MAJOR,MAJOR,User Account Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users and organizers to create, manage, and maintain their accounts securely.'}]}]}",To Do,Medium,Epic,2025-06-14T16:57:53.468+0530,2025-06-14T16:57:53.564+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-41
10148,MAJOR-39,MAJOR,MAJOR,Post-Event Features,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users and organizers to provide feedback and manage post-event activities.'}]}]}",To Do,Medium,Epic,2025-06-14T16:55:05.197+0530,2025-06-14T16:55:05.254+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-39
10145,MAJOR-36,MAJOR,MAJOR,Event Management for Organizers,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Provide tools for event organizers to create, manage, and promote their events.'}]}]}",To Do,Medium,Epic,2025-06-14T16:55:01.832+0530,2025-06-14T16:55:01.876+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-36
10142,MAJOR-33,MAJOR,MAJOR,Event Discovery and Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to easily discover and book events.'}]}]}",To Do,Medium,Epic,2025-06-14T16:54:58.625+0530,2025-06-14T16:54:58.673+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-33
10139,MAJOR-30,MAJOR,MAJOR,User Account Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Allow users and organizers to create, manage, and securely access their accounts.'}]}]}",To Do,Medium,Epic,2025-06-14T16:54:55.166+0530,2025-06-14T16:54:55.230+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-30
10138,NSA-11,NSA,new sample agent,Leave Event Reviews,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to leave a review and rating for an event I attended so that I can share my experience and help others.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can submit reviews after attending an event.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Reviews include ratings (e.g., star ratings).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Reviews are visible to other users.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Reviews are moderated to prevent inappropriate content.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Average rating is calculated and displayed.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:25.345+0530,2025-06-14T16:53:25.407+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-11
10137,NSA-10,NSA,new sample agent,Post-Event Features,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users and organizers to provide feedback and manage post-event activities.'}]}]}",To Do,Medium,Epic,2025-06-14T16:53:24.150+0530,2025-06-14T16:53:24.220+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-10
10136,NSA-9,NSA,new sample agent,Manage Ticket Sales,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an organizer, I want to track my ticket sales and view relevant analytics so that I can understand event performance.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer can view total tickets sold.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer can view revenue generated.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer can access reports on ticket sales.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Reporting includes relevant timeframes.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Data is accurate and up-to-date.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:23.055+0530,2025-06-14T16:53:23.111+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-9
10135,NSA-8,NSA,new sample agent,Create and Publish Events,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an organizer, I want to be able to create and publish events with all relevant details and media so that users can discover them.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can input all required event details (title, description, date, time, location, price tiers).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can upload event cover images.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are published according to specified date/time.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Event information displays correctly on event listing pages.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are searchable.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:21.954+0530,2025-06-14T16:53:22.024+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-8
10134,NSA-7,NSA,new sample agent,Event Management for Organizers,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Provide tools for event organizers to create, manage, and promote their events.'}]}]}",To Do,Medium,Epic,2025-06-14T16:53:20.803+0530,2025-06-14T16:53:20.874+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-7
10133,NSA-6,NSA,new sample agent,Book Event Tickets,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to be able to select tickets and complete the booking process securely so that I can attend the event.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can select tickets (single or multiple).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Payment gateway integration is successful.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'E-tickets are delivered to the user’s email.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Booking confirmation is provided to the user.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Correct ticket quantity is reflected on the organizer dashboard.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:19.569+0530,2025-06-14T16:53:19.676+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-6
10132,NSA-5,NSA,new sample agent,Browse Events by Category,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to browse events by category (e.g., concerts, conferences) so that I can easily find events of interest.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are categorized correctly.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Category filters are functional and accurate.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Filtering is responsive and quick.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'All categories are displayed in a logical way.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Empty category handling is displayed gracefully.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:18.426+0530,2025-06-14T16:53:18.519+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-5
10131,NSA-4,NSA,new sample agent,Event Discovery and Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to easily discover and book events.'}]}]}",To Do,Medium,Epic,2025-06-14T16:53:17.367+0530,2025-06-14T16:53:17.427+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-4
10130,NSA-3,NSA,new sample agent,Organizer Account Verification,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an event organizer, I want my account to be verified by an administrator so that I can list events and sell tickets.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer provides necessary information (business details, contact information).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin receives notification for verification request.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can approve or reject organizer accounts.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Successful verification grants access to organizer features.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Rejection includes a reason for rejection.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:16.238+0530,2025-06-14T16:53:16.318+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-3
10129,NSA-2,NSA,new sample agent,User Registration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a new user, I want to be able to register for an account using email or social login so that I can access the platform and book events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register with a valid email address and password.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register using a supported social login (e.g., Google, Facebook).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'A confirmation email is sent upon successful registration.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Duplicate email registration is prevented.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Passwords meet complexity requirements.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:15.068+0530,2025-06-14T16:53:15.128+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-2
10128,NSA-1,NSA,new sample agent,User Account Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Allow users and organizers to create, manage, and securely access their accounts.'}]}]}",To Do,Medium,Epic,2025-06-14T16:53:13.949+0530,2025-06-14T16:53:13.997+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-1
10126,MAJOR-28,MAJOR,MAJOR,Payment Gateway Integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Integrate secure payment options for users.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:57.645+0530,2025-06-14T16:32:57.704+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-28
10124,MAJOR-26,MAJOR,MAJOR,Order Tracking and Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to track their orders in real-time.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:55.803+0530,2025-06-14T16:32:55.866+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-26
10120,MAJOR-22,MAJOR,MAJOR,Product Browsing and Ordering,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to easily browse, search, and order products.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:51.952+0530,2025-06-14T16:32:52.023+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-22
10117,MAJOR-19,MAJOR,MAJOR,User Account and Onboarding,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to create accounts, log in, and securely manage their profiles.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:48.897+0530,2025-06-14T16:32:48.966+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-19
10112,MAJOR-16,MAJOR,MAJOR,Order Management and Tracking,,To Do,Medium,Epic,2025-06-14T16:26:36.382+0530,2025-06-14T16:26:36.435+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-16
10108,MAJOR-14,MAJOR,MAJOR,Payment and Checkout,,To Do,Medium,Epic,2025-06-14T16:26:33.359+0530,2025-06-14T16:26:33.411+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-14
10102,MAJOR-11,MAJOR,MAJOR,Restaurant Discovery and Ordering,,To Do,Medium,Epic,2025-06-14T16:26:28.495+0530,2025-06-14T16:26:28.552+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-11
10094,MAJOR-7,MAJOR,MAJOR,User Account Management,,To Do,Medium,Epic,2025-06-14T16:26:22.489+0530,2025-06-14T16:26:22.530+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-7
10090,MAJOR-6,MAJOR,MAJOR,Location Services,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Ensure accurate location detection for order placement and delivery.'}]}]}",To Do,Medium,Epic,2025-06-14T16:19:44.314+0530,2025-06-14T16:19:44.376+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-6
